J8515632 GPS Records(1760)					
Time Range:2019-02-02 13:20:00 To 2019-02-03 14:46:00					
NO.	GPS Time	Latitude	Longitude	Speed(KM/H)	Direction
1651	2019-02-03 10:28:53	24.831434	89.350374	43	Northwest[313]
1652	2019-02-03 10:29:23	24.833920	89.348134	45	Northwest[329]
1653	2019-02-03 10:29:53	24.837145	89.346783	46	North[349]
1654	2019-02-03 10:30:23	24.840103	89.346703	37	North[10]
1655	2019-02-03 10:30:53	24.841376	89.346960	12	North[12]
1656	2019-02-03 10:31:53	24.843965	89.347503	38	North[10]
1657	2019-02-03 10:32:23	24.846458	89.348036	18	North[11]
1658	2019-02-03 10:32:53	24.848449	89.348454	41	North[9]
1659	2019-02-03 10:33:23	24.851665	89.349147	42	North[10]
1660	2019-02-03 10:33:53	24.854265	89.349680	36	North[11]
1661	2019-02-03 11:05:37	24.853316	89.349449	11	South[190]
1662	2019-02-03 11:06:37	24.852967	89.349316	8	Southwest[230]
1663	2019-02-03 12:53:00	24.852365	89.349316	15	South[194]
1664	2019-02-03 12:53:30	24.850012	89.348836	37	South[191]
1665	2019-02-03 12:54:00	24.846874	89.348178	42	South[191]
1666	2019-02-03 12:54:30	24.845052	89.347769	19	South[190]
1667	2019-02-03 13:07:40	24.842658	89.347245	7	South[184]
1668	2019-02-03 13:08:10	24.842489	89.347200	9	Southwest[211]
1669	2019-02-03 13:08:40	24.841352	89.346952	36	South[191]
1670	2019-02-03 13:09:10	24.838878	89.346605	28	South[179]
1671	2019-02-03 13:09:40	24.835756	89.347183	47	South[161]
1672	2019-02-03 13:10:10	24.832500	89.349280	46	Southeast[139]
1673	2019-02-03 13:10:40	24.829694	89.352498	30	Southeast[131]
1674	2019-02-03 13:11:10	24.828123	89.354285	37	Southeast[133]
1675	2019-02-03 13:11:40	24.827343	89.355156	14	Southeast[132]
1676	2019-02-03 13:12:10	24.826118	89.356543	42	Southeast[134]
1677	2019-02-03 13:12:40	24.823787	89.359200	52	Southeast[131]
1678	2019-02-03 13:13:10	24.822052	89.362498	16	East[111]
1679	2019-02-03 13:29:41	24.821394	89.364738	9	East[108]
1680	2019-02-03 13:30:11	24.820620	89.367520	50	East[106]
1681	2019-02-03 13:30:41	24.819454	89.371609	54	East[107]
1682	2019-02-03 13:31:11	24.818012	89.375405	47	Southeast[125]
1683	2019-02-03 13:31:41	24.815765	89.378880	40	Southeast[118]
1684	2019-02-03 13:31:45	24.815703	89.379245	30	East[88]
1685	2019-02-03 13:31:51	24.815685	89.379565	19	Southeast[125]
1686	2019-02-03 13:31:54	24.815563	89.379645	18	South[162]
1687	2019-02-03 13:32:24	24.813818	89.380027	22	South[168]
1688	2019-02-03 13:32:54	24.811985	89.380525	29	South[163]
1689	2019-02-03 13:33:24	24.809720	89.381725	33	Southeast[152]
1690	2019-02-03 13:33:54	24.807243	89.383085	38	South[159]
1691	2019-02-03 13:34:10	24.806020	89.383672	30	Southeast[123]
1692	2019-02-03 13:34:15	24.805947	89.384134	33	East[91]
1693	2019-02-03 13:34:45	24.806289	89.387574	50	East[85]
1694	2019-02-03 13:35:15	24.805894	89.392027	56	East[96]
1695	2019-02-03 13:35:45	24.805449	89.396525	48	East[97]
1696	2019-02-03 13:36:01	24.804912	89.398365	38	Southeast[129]
1697	2019-02-03 13:36:31	24.803647	89.400783	37	Southeast[115]
1698	2019-02-03 13:36:46	24.803194	89.402196	39	East[83]
1699	2019-02-03 13:36:54	24.803172	89.402783	26	Southeast[115]
1700	2019-02-03 13:37:24	24.801716	89.405432	37	East[104]
1701	2019-02-03 13:37:54	24.801783	89.408045	14	East[111]
1702	2019-02-03 13:38:13	24.801652	89.408996	26	East[80]
1703	2019-02-03 13:38:39	24.801747	89.411769	38	Southeast[114]
1704	2019-02-03 13:39:09	24.801374	89.415378	48	East[98]
1705	2019-02-03 13:39:39	24.800778	89.419432	50	East[107]
1706	2019-02-03 13:40:09	24.799436	89.422187	40	Southeast[118]
1707	2019-02-03 13:40:39	24.797774	89.425325	25	Southeast[135]
1708	2019-02-03 13:40:46	24.797683	89.425583	21	East[104]
1709	2019-02-03 13:41:16	24.797378	89.427636	30	East[99]
1710	2019-02-03 13:41:46	24.797096	89.429654	32	East[84]
1711	2019-02-03 13:41:58	24.796818	89.430774	41	Southeast[115]
1712	2019-02-03 13:42:28	24.795220	89.434374	48	Southeast[119]
1713	2019-02-03 13:42:49	24.794069	89.436543	32	East[84]
1714	2019-02-03 13:43:19	24.794392	89.440009	37	East[89]
1715	2019-02-03 13:44:49	24.794083	89.441663	35	East[103]
1716	2019-02-03 13:45:09	24.793707	89.443876	41	Southeast[134]
1717	2019-02-03 13:45:16	24.793318	89.444552	44	East[102]
1718	2019-02-03 13:45:46	24.792752	89.448552	46	East[105]
1719	2019-02-03 13:46:16	24.792400	89.450516	40	Southeast[136]
1720	2019-02-03 13:46:46	24.790256	89.452863	31	Southeast[129]
1721	2019-02-03 13:47:46	24.789134	89.455040	7	Southeast[124]
1722	2019-02-03 13:48:16	24.788796	89.455725	7	East[111]
1723	2019-02-03 13:48:43	24.788489	89.456116	17	South[172]
1724	2019-02-03 13:48:47	24.788289	89.456232	20	Southeast[139]
1725	2019-02-03 13:49:13	24.787747	89.457538	16	East[103]
1726	2019-02-03 13:49:43	24.787307	89.458774	31	Southeast[115]
1727	2019-02-03 13:50:01	24.786972	89.460125	30	East[84]
1728	2019-02-03 13:50:31	24.786749	89.463654	20	East[93]
1729	2019-02-03 13:51:01	24.786516	89.466836	46	East[93]
1730	2019-02-03 13:51:23	24.786223	89.469138	16	Southeast[126]
1731	2019-02-03 13:51:53	24.785198	89.471280	38	Southeast[115]
1732	2019-02-03 13:52:23	24.784305	89.473094	23	Southeast[122]
1733	2019-02-03 13:52:50	24.783589	89.475094	28	East[91]
1734	2019-02-03 13:53:20	24.783598	89.476978	19	East[82]
1735	2019-02-03 13:54:04	24.783256	89.477663	15	Southeast[146]
1736	2019-02-03 13:54:20	24.782469	89.477796	15	South[182]
1737	2019-02-03 13:54:50	24.781903	89.478116	17	Southeast[146]
1738	2019-02-03 13:55:03	24.781558	89.478703	22	Southeast[116]
1739	2019-02-03 13:55:33	24.780692	89.481903	44	East[110]
1740	2019-02-03 13:55:45	24.780332	89.483236	27	East[69]
1741	2019-02-03 13:56:20	24.780312	89.485183	15	East[102]
1742	2019-02-03 13:56:50	24.780038	89.487538	49	East[95]
1743	2019-02-03 13:57:20	24.780032	89.490285	14	East[96]
1744	2019-02-03 13:57:50	24.780063	89.490996	10	North[354]
1745	2019-02-03 13:58:50	24.781187	89.491085	8	North[5]
1746	2019-02-03 13:59:15	24.782898	89.490925	30	Northwest[322]
1747	2019-02-03 13:59:30	24.783716	89.489529	44	West[291]
1748	2019-02-03 13:59:38	24.784065	89.488845	27	North[344]
1749	2019-02-03 14:00:08	24.786216	89.488889	18	North[357]
1750	2019-02-03 14:00:38	24.787427	89.489014	15	North[7]
1751	2019-02-03 14:01:08	24.788843	89.489289	26	North[9]
1752	2019-02-03 14:01:29	24.789920	89.489912	18	Northeast[43]
1753	2019-02-03 14:01:59	24.791152	89.491200	17	Northeast[41]
1754	2019-02-03 14:02:29	24.792145	89.492480	22	Northeast[46]
1755	2019-02-03 14:02:59	24.793540	89.494160	26	Northeast[46]
1756	2019-02-03 14:03:15	24.794203	89.494836	17	North[9]
1757	2019-02-03 14:03:45	24.796354	89.494347	13	North[349]
1758	2019-02-03 14:04:15	24.798476	89.494116	34	North[6]
1759	2019-02-03 14:04:45	24.800374	89.494107	13	North[5]
1760	2019-02-03 14:04:55	24.800443	89.494320	17	East[95]
